506	0.6194	If you live in Canada and can get married in Canada, why are you so worried about what the US does?
1417	0.159	So put yourself in that future world.
4287	0.6144	Now their rights are being violated by knives.
25	0.86425	A righteous and Holy God sees no difference in either lifestyle.
1876	0.7454	If you spend $1 million to kill someone, but that million comes from a program that stops tens of kids from going down in the first place, have you actually done a productive thing?
2292	0.473	But it was not because you did conviently choose to ignore the modifying, and vital part of the meaning.
1222	0.305	So, by what authority?
2306	0.45975	I think it'd be a good idea if we went back to the "2 or more witnesses" standard.
1113	0.3704	If not supporting jesus means I am going to hell, call me a martyr for justice.
4371	0.5391666667	If the attitude towards guns and crime is 'liberal' (I mean guns are regarded as nothing special) that is maybe a possible way.
1552	0.9752	The main reasons I oppose the death penalty are: #1) It is permanent.
4607	0.5398333332999999	If someone blows your brains out with a gun, there's not much you can do.
3958	0.7552857143	lets keep it on topic.... people are not going to be running around with machine guns.... this is not logical... Personally I would carry a concealed .45 1911 like a Kimber Ultra Eclipse II and two extra clips.
4597	0.467	First, I'd like to see somebody try and penetrate a police vest with a handgun.
5022	0.3506666667	But what about the other 288,000 that were obtained illegally?
3428	0.456	** It is not my (impossible) responsibility to prove the negative proposition, that RMNS cannot work.
433	0.6506666667000001	If you are right, they don't need the constitutional amendment (which is only needed to nullify the equal protection caluse in this case).
2378	0.3816666667	If the confinement did not include all the comforts of home, I might agree.
3649	0.3145	But none of that is evolution.
4904	0.36200000000000004	But Sinjin thinks you should first alter our Constitution and our laws, and then give him this much more tax dollars!
2407	0.3533333333	If a child steals a cookie from the cookie jar and gets caught, the punishment might be to stand in the corner for a few minutes.
3686	0.2805	If so, then, as it stands alone, how does abiogenesis fit into the notion of "Observe...etc"?
3370	0.46399999999999997	So says the person who claims Charles Darwin started Young Earth Creationism without presenting a single shred of evidence, and against all accepted norms.
3659	0.4575	But it's interesting that here you've divided science from sceintists.
2456	0.2665	If death eliminates sins, why couldn't the whole world's sins be put on a goat?
3880	0.802	I agree but it is THIER RIGHT which is recognized by the second amendment.
3365	0.4665	But at the end of the day one scientific theory will hold, and the others will be falsified.
1102	0.28225	Yes, but what I meant about the legislature passing it is that the legislature could fund it.
1893	0.9396666667	I have heard of two instances of innocent men who were executed back in the seventies.
4790	0.31733333329999996	So in other words it is an "every man for himself" type deal for you.
2464	0.2565	If you are on a merry go round, and standing still, you still will not have it come back to you.
4271	0.5538	But it seems to me that Heller (at least in dicta) tried to justify bans on machine guns with the in common use rule they got from Miller.
156	0.7761428571	If we were to only abolish the penalites and regulations, and leave the benefits, that would amount to encouraging marriage, an idea I find just as despicable as discouraging it.
3734	0.19399999999999998	So, as the second law predicts, the motional energy in those molecules will cause them to spread out if it is not hindered.
194	0.7555714286	But I dont believe I have ever talked to another male that has said they could be attracted to a male if they tried except for a homosexual.
615	0.5475	So it is based upon the morals of the country whcih happen to be predominantly Christian.
643	0.4796	If you don't think that the DNC is losing the American public because of its radicalism, then I guess denial is more than just a river in Africa.
1892	0.73775	But I have two three year old cousins who I love to death and would kill anyone who harmed them so I do not want anyone to get away with killing kids.
2100	0.615	but the point is, she isn't asked if she accepts forgiveness, or told that she should acknowledge Christ is bearing her sins.
1068	0.3522	Firstly, your trying to prove your point about discrimination when that's not even what this "argument" is supposed to be about.
5198	0.1842	First, those predictions did not happen.
5104	0.254	I agree, but presenting a statistical irrelevancy will get you an even shorter distance.
4420	0.5533333333	So, if airports are no-gun zones, how on earth are aeroplanes to get them?
3045	0.60075	If this is happening all the time we'd see more mutations all the time.
4557	0.59125	But isn't it our constitutional right to be able to manufacture nuclear weapons for personal defense?
1961	0.6956	But the idea of 'justice' which requires someone's death but not the guilty party's is simply unjust.
330	0.6916666667	If a child gets that hormone, they develop an external sex organ or penis, if not then they develop an internal sex organ or a clitoris.
1907	0.7262	But if a loved one were murdered for simply protecting his/her family, what would life in prison do for justice?
4861	0.275	If Capitalism is so bad then why has it taken us this far!?!?!
2718	0.8490000000000001	If you do not agree that the universe evolved from tne moment of the big bang until now, then what do you define the formation of matter form energy as.
622	0.5746666667	But again I wil post the evidence on homosexual relationships.
2072	0.6338888889000001	If it may not be preventing future killing why have it.
1670	0.9265	If you read my arguments clearly you would understand that i said capital punishment if used more often will deter crime.
3247	0.5836666667	So the DNA code ATG encodes methionine and uses the mRNA AUG to build the sequence in the ribosome.
3954	0.7566666667	But the Second Amendment must be given the same respect and recognition that any other right within the Bill of Rights must be treated to.
3349	0.535	Well the term supersport may imply a mutation of major proportions has taken place.
2273	0.4893333333	But just because it is non-violent doesn't mean anything to me.
2045	0.6509999999999999	Not saying the o.t. is not important, but the new testament is much more relevant to Christianity than the old.
1780	0.7923333333	both me and thistown give examples of things that Christ said that are very frank about the death penalty.
3123	0.642	If they are separated, how would the gene spread?
3503	0.447	If we are talking about the beginnings of species - the only beginnings that the ToE addresses - then evolution is that part of science, and there is no other.
755	0.43133333329999995	So far they have no proof but would you say that a person genetically predisposed to anxiety is a positive benefit.
518	0.2405	So I'm a second class citizen because I don't identify with the term "judeo-christian"?
4347	0.5874	But guns don't kill, right?
32	0.8673333333	First, legalizing same-sex marriage increases equality.
3390	0.5084	So if I were to kill all of the medium sized dogs in the world I would have created a new species in a sence and then would you believe in speciation?
4238	0.633	So you're saying that all gun purchasers should undergo mandatory training not just CCW holders?
4448	0.4852	The difference is the weak people you are talking about in this case are criminals.
1157	0.21725	If these parents were really christians, would they not want to embrace these children because of the parents.
2776	0.8009999999999999	Sorry, as I stated earlier, I do not read much on creationist theories (unless I am looking to see how unscientific they are) only evolutionist ones actually written by evolutionists.
1849	0.7606666667	Some people like to use the argument used by Van Den Haag, but I don't agree with his conclusion that "all human endeavors to produce good" have collateral damage.
744	0.4783333333	So should engaging in above average intellegence activity also be not permitted?
3783	0.0	Lets face it WW your MO is known and you are busted.
1705	0.841	But on another note, I wonder whether he wouldn't rather be sentenced to death than put with the general prison population.
1803	0.7815	If that is the case, then the trial itself is nothing but a technicality that should be done away with, right?
2771	0.8009999999999999	If you believe in evolution then everything, every trait is a result.
4304	0.59	-_- I should've known I was dealing with a bible thumper.
103	0.8075	So therefore gays should be allow to marry.
2986	0.7116666667	But that's all survival of the fittest means, WW: the proliferation of the best adapted in competition with the less adapted - precisely the mechanism by which your 'colonial genotype', the distribution of alleles, changes.
4541	0.5206666667000001	It would appear the matter of Fast and Furious extends deeper than anyone wishes to admit.
783	0.5963333332999999	Even if there is a god, any 'loving parent' that kills some of its children to make a point, when they are fully capable of just changing the issue anyway is hardly deserving of worship.
4229	0.5848	If it is legal for you to have that gun, ou can kill him, and he knows it.
3573	0.4106666667	That C-14 cannot be trusted when we're dating ancient hominid remains?
229	0.7384285714	If marriage is a fundamental right, why is a license required in most cases?
857	0.4838333333	But hey, times change, Blacks and women can vote.
1957	0.701	But someone who has been found guilty of murder doesn't deserve the pleasure of actually working.
1401	0.1765	If you heard a sound coming from your basement... "that's just a pipe making noise" VS "omg there's a leprechaun in the basement!"
2723	0.8264	So to an evolutionists, evolution is true and creation is a lie or falsehood.
408	0.59	First, I'd like to ask a question, before I get into this issue-- do you all think that heterosexuality is genetic?
170	0.7675	If the cost of initiating gay marriage is >$50Million, then it is an unfunded mandate by definition and as the CBO calculated, the costs will far exceed $50Million.
540	0.5022	First comes survival does it not?
2191	0.557	our schools are overcrowded, so i'm just going to force you to drop out and never have the opportunity to go to college.
2552	0.93075	The tale of creation is just a myth similar to other creationist myths and legends.
4599	0.5318	So it is unlikely that they would have been used arms to resist.
3181	0.49466666670000004	But as my long post made clear, its not just YECs reviewing a YEC paper for publication in a YEC journal, but rather, YECs reviewing a YEC paper for publication IN WHAT THEY CLAIM TO BE A SCIENCE JOURNAL!
613	0.5786	First the opponents of equality shouted, "Let the people decide," and then when the people's legislature failed to amend the state constitution as they wanted, they whined and complained that somehow that process was corrupt or flawed.
5371	0.0	cee, shut up man?
5077	0.2726666667	But I'd not be making criminals out of anyone.
3975	0.8361666667000001	Why do police who are trained to capture criminals not kill many (with a high error rate too no less) when citizens kill a lot of them?
1161	0.3453333333	So saying that Jesus is not here to condemn is completely different than saying he is not here to judge.
4460	0.433	So they went and joined a commie discussion board where they feel more welcome and can send congrats to each other for being smarter than regular people.
2726	0.7825	Science is used by atheists and the ACLU to try to destroy traditional U.S. values.
5090	0.2626666667	Are the parents partly responsible?
1700	0.84325	If I was thinking of commiting murder, then I would certainly prefer to be executed quickly and painlessly, as it is done today (gas chamber, lethal injection, etc.) Most criminals that commit crimes DO NOT have the intention of being caught, so they do not often take the possible punishment into account.
1770	0.7983333333	If you support the right to bear arms, ultimately you believe that a person should be allowed to kill somebody in self defense.
4278	0.7191666667000001	So you're admitting that you and your guns endanger innocent lives.
1609	0.94275	But think of this: should we keep the killers in jail for 100 year sentences with the possiblility of them escaping, or our jails overflowing, or should we just go with the 100 percent surefire way of keeping them off the streets just by the electric chair or lethal injecion.
4487	0.5404	But some gun shop owners report as much as a 50 percent jump in ammunition sales."
4573	0.42525	If you voice a non-constructive opinion of the government, you can be labeled "anti-social".
564	0.5303333333	This is not a debate about sex.
4543	0.649	If rights are God-given why would God give them to just Americans?
4113	0.6884	But the prosecutor appealed the ruling, and the appellate judges insisted that carrying a weapon must be related to an imminent and immediate threat.
4566	0.5126	You're comparing to Mexico, where there is an active cartel war going on.
2850	0.7618	But couldn't climate change, specifically warmer temperatures start to favor individuals that have genes that have faster development to take advantage of warmer climates?
5353	0.003	First off, you call that humor?
3988	0.74325	But will the magazines themselves become scarce?
4264	0.5965	But is there any actual proof that those committing the assaults and the murders, are people who actually have concealed carry permits?
2182	0.531	If they are so disconnected, then why not imprison them for life?
5297	0.0815	But thats not the point.
3463	0.474	It appears that monty is continuing to display his pathological hatred of Dawkins which he showed on another board.
4019	0.66675	How many legal gun owners have killed innocents?
3650	0.35875	But you are not a creationist in the normal use of the word.
2905	0.7385	Simple I never used to believe the Ark Account, but now I do.
2760	0.8103333333	If a fossil were found in a rock later that dated back to a radically different date than what has previously been found, and a study was done to show there was not a mistake, or a fluke, then evolution would have to be changed or dropped.
2867	0.7542	If you say so, but if they aren't related in evolution, they equally aren't related in ID.
2263	0.49875	So it works and is deserving of support when it involves others, but when it is you, you find yourself above the system and not bound by the laws that the rest of us go by?
1172	0.3388333333	So then you agree that any Christmas parades with Santa, or more importantly other symbols of the Christian holiday should be banned right?
1860	0.754	But how can you reliably convict when the only testimony available is a single eyewitness?
325	0.6945714286	So then we should allow prostitution, polygamy, human trafficking, drug trafficking, gambling, drug distribution, and all other consensual acts.
1051	0.29125	If I am to pronounce a winner, I shall have to say Dsadevil, and here are a few reasons why: As I have already mentioned, over-complicating in any debate or theorem is a great error.
3400	0.528	If by mutants you are referring to 'genes', i.e., DNA molecules, I imagine the rate of 'mutation' is fairly regular unless disturbed by some cause external to the genome which might cause that rate to accelerate, perhaps instantaneously, perhaps very rapidly.
3808	0.8695	If a person is desperate enough, no amount of laws will hinder him/her from acquiring a means of murder.
4076	0.7008571429000001	So many people have died to secure your 2nd Amendment rights and you trade them away.
1890	0.7655	This is what I have been hearing; there is no evidence of deterrence.
1751	0.8124	But yet people trust the justice system enough to sentence people to life in prison with no chance of parole, and never think twice about it.
1962	0.6955	If your first sentence was a definition of "punishment" or a saying for what we use it for, either way it's wrong.
1196	0.3096	If that isn't enough proof, there are plenty of other studies AND sources.
620	0.57	I suspect straight couples aren't grilled on their qualifications if they're from out of state.
3064	0.6815	If I was making the case that at least you and databeds understanding of the subject as a science is null, I think this sentence would pretty much cover the effort.
3322	0.48425	But still no evidence to support the creation position from notsofast.
1482	0.0853333333	But, to address the problem is to look at it.
1189	0.33225	First of all, http://www.4forums.com/political/rel...xperience.html Secondly, how is that not like the example I gave?
328	0.6934285714	If everyone went after the opposite sex and never had sex with the same sex, and it was socially unacceptable to be gay, there would be no problem.
648	0.40299999999999997	First, most of us DO care about what happens to gay people in other parts of the world.
3091	0.5235	Everything that I could find on Goldschmidt showed that he did not believe in macroevolution and all his theories were before the science of molecular genetics existed.
897	0.3738	So being unnatural is only part of your "policy consideration".
4316	0.6103333333	But the school has no authority to conduct any sort of investigation beyond the property line, anymore than your neighbor has a say over what lawn ornaments you put out.
1123	0.36275	But they;re factors of traditional marriages.
2254	0.5105	First, I will point out to you that God judged Germany rather harshly the other governments are either 1) punishment for the people, and 2) awaiting their imminent demise.
4988	0.18899999999999997	How does this make America safer?
3552	0.5760000000000001	** Dumb mistake.
1822	0.7709999999999999	BUT... should the criminal make any attempt at breaking out, harming another prisoner or guard, then the death penalty becomes possible in my scenario.
2311	0.45425	so patriot, you value the words of paul more than Christ (the Son of God)???
4050	0.6873333333	If guns are banned in these nations why do they still have crimes with guns?
4023	0.6759999999999999	Gun ban = the removal of your rights.
3827	0.878	If you cut the gun supply and make it harder to get guns criminals will have less access.
3583	0.3855	Archaeologists often make molds of the missing bones of fossils to complete the skeleton.
4216	0.64375	She's for gun control, so instead of her having a gun, she justifies her body gaurd having one, to be allright.
3309	0.5525	EAM does not deny evolution.
1519	0.0375	Yes, but what does this have to do with anything?
2908	0.6913333333	But evolution does not deal with individuals.
2910	0.67875	If science is unprovable, where did all of these advances in the modern world come from?
3787	0.9856	But there was an even more serious rub for anti-federalists: Congress can create a standing army and then completely disarm the state militias simply by refusing to exercise its exclusive power to arm, train, and discipline them: "Let me here call your attention to that part which gives the Congress power 'to provide for organizing, arming, and disciplining the militia, and for governing such part of them as may be employed in the service of the United States  reserving to the states, respectively, the appointment of the officers, and the authority of training the militia according to the discipline prescribed by Congress.'
1023	0.2263333333	I, unlike you don't make claims then flee like a traitors shameful coward
4766	0.42625	But there are plenty of nuts like that on the left as well.
2758	0.8109999999999999	I am asking if it happened to end up there because of random chance or because of natural selection.
3828	0.8488571429	A citizen in the Sunshine State is almost twice as likely to be attacked by an alligator than to be assaulted by a concealed carry holder.
3608	0.26033333329999997	But isn't it nice that the creationists who took this picture filled it with water so that we might imagine a human footprint?
2459	0.263	But you say, 'If any one tells his father or his mother, What you would have gained from me is given to God, he need not honor his father.'
2124	0.60075	If your not disputing he is guilty of rape(any rape)then justice is served.
809	0.7829999999999999	If you wish to argue that no-same-sex-marriage law is constitutional based on the option of heterosexual marriage, than Jim Crow was constitutional based on the option of same-race marriage.
3288	0.565	So they have been classified as separate separate species because the two populations do not interbreed in normal situations.
1675	0.85175	So, in your opinon, a person who rapes little kids is just as valuable a member of society as somebody who feeds hungry people in a soup kitchen?
1746	0.8164	The hundred men and women who have been exhonerated from death row were tried "thoroughly", whatever that means, the government was granting them no more appeals, their situation was hopeless.
978	0.3595	But how do you think one would one go about "curing" homosexuality?
2414	0.3425	So financially it is flawed.
1736	0.8215	If you ask any criminal on death row if he would like to have his sentence commuted to life in prison every one of them would take that in a heartbeat......
1629	0.88375	Society doesn't have to go overboard - life without parole is sufficient.
3100	0.6533333333	So your theory is that the marsupials traveled from Australia to where Noahs ark was before the flood, then they all traveled back or were carried by humans.
430	0.57525	But (generally) there is valid backing for such laws, i.e., four year olds are not likely to be able to operate a motor vehicle very safely.
2282	0.4796	so does that mean we should all be executed?
1808	0.779	If you get a life sentence, you shouldn't have any choices whatsoever.
2874	0.7522	If the specified morphological change takes place in fewer generations than that required by the pure chance of darwinist 'random,accidental, coincidental to fitness(adaptedness), genetic mutation', then you are talking adaptation (evolution) by specified organic response to specified environmental stimulus, (EAM or "neo-lamarckism' or 'developmental evolution' or whatever, organismic teleologically directed response mechanism), and not the random, accidental, coincidental to outcome, ateleological, directionless, RM+NS, selectionist mechanism hypothesized by darwinists.
3838	0.85475	This court now realizes just about any gun is immune from federal controls at this point and it reluctantly but unequivocally says . . . * "Another objection to the rule of the Miller case as a full and general statement is that according to it Congress would be prevented by the Second Amendment from regulating the possession or use by private persons not present or prospective members of any military unit, of distinctly military arms, such as machine guns, trench mortars, anti-tank or anti-aircraft guns, even though under the circumstances surrounding such possession or use it would be inconceivable that a private person could have any legitimate reason for having such a weapon.
1831	0.7666666667	Here's the problem...you can't divide people into law-abiding citizens and hardened criminals, murder is a crime of passion and rage.
3485	0.36275	Not only doesn't the site not a refutation of evolution, the author doesn't even know what evolution is.
2436	0.30866666670000004	so he allowed himself to pay the penalty for sins he never commited (the death penalty), and... he died!
5169	0.20725	Just think of the fun you'd have training her to be a civil lil muslim wifie poo.
2860	0.75775	First of all, it is plausible that the reptilian lung could have evolved into the avian lung.
3403	0.5042	Lyte knows full well that they were presented simply to show the lack of uniformity among physicists and chemists as to how entropy should be defined wrt the 2LoT, that is, in terms of heat, temperature, i.e., thermodynamics.
174	0.7655	So, this being a purely legal matter, there should be no question that any two people can enjoy this legal right.
2244	0.51425	There is no need to go on, read Exodus, Leviticus, Numbers, Dueteronomy.
4471	0.5745	First, they were not commonly armed even prior to the 1928 Law.
1942	0.7082	So your arguement for supporting the death penalty is that we owe them nothing?
1752	0.8115	First, because there are things much worse than quick, painless death (such as, to some people, living and growing old in a cage, while undergoing daily abuse).
4972	0.3306666667	So why even have a government?
217	0.746	Logic is not on your side Joe, no matter how far you stretch it, or how many debates you decide to create on the subject.
4778	0.51625	but it is what section 32 of Indiana constitution Section 32.
1721	0.8336	If you give death sentence to a suicide bomber, you give him what he wanted in the first place.
4303	0.46299999999999997	So MM took liberties in editing to make the gun lobby appear to be insensitive to murder and mayhem undertaken with their product.
1444	0.12775	So that's 0.5% of "households" whatever that means nowadays.
690	0.5443333333	So in effect they were saying, oops if we dont say its illegal, it will be legal.
2857	0.706	So if Dawkins personal belief is that YOUR belief is very evil, it doesn't bother you at all?
2972	0.812	If you don't believe Darwinism consists largely on attacks of I.D. - visit talkorigins sometime.
3655	0.31225	So after years, one mutation evolved a digestive tract, and was able to have several offspring.
2584	0.90875	All evolutionists acknowledge "spontaneous generation" as the majority of them are atheist.
1106	0.3744	Often, they know that there is a laundry list of benefits and responsibilities that come with it.
2002	0.674	So instead of walking about the field for a couple hours, you get a hour of torture.
818	0.5423333333	First of all, same-sex marriage is new in the modern era.
2004	0.6735	The story wouldn't have quite been the same if Jesus's last words were, "Father, make sure they are dealt with accordingly.
611	0.5796666667	If there is a girl being forced to be a prostitute by her boyfriend, there is mental harm in being forced to have sex with strangers.
3319	0.5478	But if we do that, we must abandon much of science, the science that backs evolution.
3749	0.14375	So any discussion of Archaeopteryx has to start with the obvious.
1697	0.8440000000000001	No, we shouldn't abolish every flawed system.
136	0.7883333333	First Amendment: Congress shall make no law respecting an establishment of religion... George Washington George Washington to Tench Tilghman, (March 24, 1784): "I am a good deal in want of a House Joiner and Bricklayer, (who really understand their profession) and you would do me a favor by purchasing one of each, for me.
2395	0.364	If they don't care about the circumstances they are insane.
4700	0.4558333333	So basically gun hater pilot what you are saying is terrorist will do whatever it takes to get guns.
576	0.5652	If someone that has female sexual organs but XY chromosomes and doesnt know that, has sex with a male, then they are homosexuals?
2594	0.9016666667000001	But hasn't science claimed it has PROOF that there was no Biblical flood?
2441	0.2923333333	If they did, most would realize it was a stupid reason to kill anyway.
4772	0.4206666667	Sorry but you go before the judge now to determine the fine and jail time and punishment for failure to report and whatever else we can think up.
1180	0.3364285714	First I would like to marry my houseplant Steve.
4623	0.5408	First of all it would be better to select a region of the UK, then you would need to select a Region with a similar Economic problems, same kind of ethnic divisions.
888	0.4165	No, I didn't say anything about an "allowance" or an endorcement of homosexuality itself.
3618	0.027999999999999997	If someone finds fossil B, then they demand to see fossil A1.
324	0.7042	But, the facts don't support your assertion that homosexual sex is as safe as heterosexual sex.
3066	0.621	So where is the scientific data which allows the measurements to be extrapolated to individuals who are supposed by creationists to be hundreds of years old?
4502	0.5344	But in all actuality this isn't the case you see because you had concentration camps in S.Africa where you kept Dutch settlers.
817	0.413	First off I'm not a homophobic.
3811	0.818	The laws says you need a permit to carry.
2236	0.5203333333	Some people think that a bloody death is uncivilized.
208	0.7588333333	If gays are asking for legal recognition for a relationship that your religion doesn't sanction, then it seems that they're asking for a political recognition and not a religious recognition.
293	0.7075	If they don't get the benefits and services they need through marriage, through being able to support one another, they will have to use some other type of government support.
3703	0.2638	Try this without genes for the production of acetyl-cholinesterase your nerves cease to function, you mind goes down the tube immediately.
1119	0.451	First of all, the unborn are not productive citizens.
3862	0.8308	If the Supreme Court really thinks that the second amendment protects an individual right, why haven't they bothered to reverse any of the rulings of the lower courts?
3150	0.5655	But Archie, if the whole thing was guided by the hand of God, what was the point of having an ark in the first place?
2080	0.627	If the victim's family is the one with a part of their life damaged, then they are the ones that should be given justice.
1264	0.28	First of all, your posted article is not evidence its an opinion peice.
990	0.42700000000000005	They could simply raise the price, or decide to take it off the market.
2940	0.7116666667	So you think that because these birds look a lot alike it is a mistake to claim that they are different species.
1614	0.9018	So phantom these offences vary greatly in severity from sexual touching to rape.are you seriouly saying a person given 2 years for touching should be murdered?In a small town in england a few years agoa group of youths beat a young girl to death for simply being a goth, where was the cry for there execution, you need to engage your brain and not let emotion cloud your views, i do not belive in the death penalty for any crime but in your world people reciving realitively small sentances of say 3 years would be executed ,by your logic anyone should then be hanged simply on the length of sentance recived you can not have one law for sex offences and a different one for others.
5190	0.0	So I have 37 armed people sitting behind me.
1739	0.821	If you say I'm X, and I say you're wrong, then you're wrong because I'm not X. I shouldn't have to explain that."
4512	0.4544	So by your logic, wait until someone hijacks a plane and drives it into a building, or at least kills a few people on the plane and lock him up then?
3869	0.8108333333	If Madison meant Soldiers in the Militia by the word "people" then infact the 1st ammendment only refers to the militia as well.
1662	0.8584	so you kill ten people in a gun massacre and it warrants you an easy cared for life and a possibility of release?
353	0.6801666667	First: the vote was 57% for the ban on adoption, and 43% against, so in no way is it an overwhelming majority of the population that is against homosexuals adopting.
2992	0.5595	If an organisms genes and genone changes, then it is necessary to so that that organism has changed.
4104	0.6498333332999999	So why arm a plane ful of people, when you know that you could be letting armed terrorists on board?
5087	0.265	First you say that the Wild West is a myth.
1654	0.8618	Even if you choose to cling to these Old Testament laws at least admit that Jesus Christ, the man who defines and embodies what it is to be a Christian HATED the death penalty.
4167	0.597	If the need for self-protection were removed would you then be for hand gun control or elimination of handguns?
1489	0.0765	In your LEARNED opinion only.
4939	0.3443333333	I haven't seen anyone who has had a hard time getting drugs.
3197	0.5760000000000001	But can these be the source of organisms that mated "there" way to humans?
3527	0.4285	** Tell me that after you come across a beating rock.
1228	0.23766666670000003	Firstly, how is this relevant?
259	0.733	So please, feel free to leave this thread to those who DO wish to discuss the issue.
4390	0.5723333333	Your way does not adress root cause.
5233	0.1595	But then again what they don't know won't hurt them, maybe save me though.
5094	0.26083333329999997	I posted their laws to show the local government can do MORE than just charge you with trespass when asking to leave.
4562	0.55	The Constitution does not allow the evil in this wold to be restricted without Due Process.
4653	0.38675	So why arm the big bad terrorist with a gun?
52	0.8495	If a church is not willing to give a marriage between two gays that is strictly left up to the church.
2535	1.0	First a prediction is made from an hypothesis of some observation that must be true if the hypothesis is correct.
4116	0.846	If you are going to talk about every single time someone visits a doctor, than you have to compare that to every single time someone pulls a trigger.
411	0.6555714286	If they want to have a civil union- so be it.
3017	0.6283333333	Of course delimited randomness and intelligent selection is a terrific mechanism for generatig original material.
2778	0.9446666667	Social Darwinism was the brain child of Herbert Spencer, who coined the phrase "survival of the fittest" that was misapplied by the common people to Darwin's theory of natural selection.
1905	0.728	Upon the death of Jesus this Old Law changed, we could seek atonement without a lamb or a dove.
3214	0.128	he didn't even mention the flood that's another lie
5213	0.1724	But this study didn't take into account any other possible factors that might also explain the decrease.
2973	0.703	If a mutation is a 1/10^50 and there are 1/10^40 mutations in the history of earth, the mutation is practically impossible.
2144	0.5918	But in cases like Oklahoma City bombing or the Beltway sniper - where the greatest number of people can agree on the appropriateness of death penalty in principle - there is no help from such tests.
1479	0.08800000000000001	First, you are constantly bickering, discussing things, debating, getting angry, and apologizing to yourself.
1507	0.0475	So your point is not in the least bit paranoid.
1033	0.41200000000000003	You are attempting to be coy, but it's painfully obvious that you're just unable to answer the question.
1097	0.37733333329999996	So, there is hope that humanists aren't totally committed to wealth redistribution, eh?
1469	0.09275	So no matter what, you're screwed.
543	0.6045	Yes, lesbian sex is safter than heterosexual sex.
1046	0.2756666667	So now gays don't exist?
